"Departamento","year_poll","C2CONGLOME","C2NSELV","C2HOGARN","C2P201","w_postpone_goals","w_obey","w_willing_sex","punish_cheating","years_old","education_level","employed","marital_status","sex","factor","peru_violencia_sexual","peru_violencia_psicologica","peru_violencia_fisica","Index"
"Ayacucho",2013,"35412","14","1","1",1,1,0,1,"39",3,"1","2","1","18566.4",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35412","16","1","2",0,0,0,1,"19",3,"0","1","2","13449.29",13.1,67.6,49.3,0.25
"Ayacucho",2013,"35412","18","1","7",1,1,0,0,"67",0,"1","5","2","13449.29",13.1,67.6,49.3,0.5
"Ayacucho",2013,"35412","112","1","2",1,1,1,1,"52",2,"1","2","2","13449.29",13.1,67.6,49.3,1
"Ayacucho",2013,"35412","114","1","2",1,0,1,1,"75",0,"1","2","2","13449.29",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35412","115","1","2",1,0,1,1,"41",2,"1","2","2","13449.29",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35412","117","1","1",1,1,1,0,"35",2,"1","2","1","18566.4",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35412","129","1","7",1,0,0,1,"19",3,"1","1","2","13449.29",13.1,67.6,49.3,0.5
"Ayacucho",2013,"35412","131","1","1",1,1,1,0,"40",2,"1","1","1","18566.4",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35412","141","1","2",1,0,0,1,"62",0,"1","2","2","13449.29",13.1,67.6,49.3,0.5
"Ayacucho",2013,"35436","1","1","3",1,1,0,1,"22",5,"0","6","1","27720.07",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35436","2","1","2",1,1,0,1,"18",3,"0","6","1","27720.07",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35436","3","1","3",1,1,0,1,"18",3,"1","6","2","22798.74",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35436","4","1","1",0,1,1,1,"56",5,"1","2","1","27720.07",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35436","6","1","1",1,1,1,1,"64",2,"1","3","1","27720.07",13.1,67.6,49.3,1
"Ayacucho",2013,"35436","10","1","2",0,0,0,0,"55",2,"0","1","2","22798.74",13.1,67.6,49.3,0
"Ayacucho",2013,"35436","12","1","5",1,1,0,1,"28",3,"1","5","2","22798.74",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35436","14","1","2",0,0,0,0,"35",2,"0","1","2","22798.74",13.1,67.6,49.3,0
"Ayacucho",2013,"35631","37","1","1",1,1,1,1,"69",2,"1","2","1","18566.4",13.1,67.6,49.3,1
"Ayacucho",2013,"35631","38","1","1",0,0,0,1,"44",3,"1","2","1","18566.4",13.1,67.6,49.3,0.25
"Ayacucho",2013,"35631","39","1","3",0,1,0,1,"18",3,"1","6","2","13449.29",13.1,67.6,49.3,0.5
"Ayacucho",2013,"35631","40","1","1",1,1,0,0,"79",0,"1","3","2","13449.29",13.1,67.6,49.3,0.5
"Ayacucho",2013,"35631","41","1","1",1,1,1,1,"33",3,"1","1","1","18566.4",13.1,67.6,49.3,1
"Ayacucho",2013,"35631","42","1","2",1,1,0,1,"26",3,"1","1","2","13449.29",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35631","174","1","3",0,1,1,1,"19",3,"1","6","1","18566.4",13.1,67.6,49.3,0.75
"Ayacucho",2013,"35631","183","1","1",1,0,0,1,"62",0,"1","3","2","13449.29",13.1,67.6,49.3,0.5
"Ayacucho",2013,"35631","184","1","1",1,1,1,1,"29",3,"1","1","1","18566.4",13.1,67.6,49.3,1
"Ayacucho",2013,"35631","185","1","1",1,1,1,1,"38",2,"1","2","1","18566.4",13.1,67.6,49.3,1
"Ayacucho",2013,"35631","187","1","1",0,0,0,0,"45",2,"1","2","1","18566.4",13.1,67.6,49.3,0
"Ayacucho",2013,"35631","190","1","1",1,1,0,1,"57",0,"1","5","2","13449.29",13.1,67.6,49.3,0.75
"Ayacucho",2015,"35412","74","1","1",1,1,0,1,"61",0,"0","2","1","15875.79",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35412","81","1","1",1,0,1,0,"45",2,"1","2","1","15875.79",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35412","84","1","1",0,1,0,1,"25",2,"0","1","2","12215.12",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35412","90","1","1",1,1,1,1,"51",2,"1","5","2","12215.12",11.15,63.43,40.65,1
"Ayacucho",2015,"35412","169","1","2",0,1,0,1,"47",2,"0","2","2","12215.12",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35412","170","1","1",1,1,0,0,"54",2,"0","2","1","15875.79",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35412","171","1","1",1,1,0,1,"81",0,"0","3","2","12215.12",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35412","172","1","13",1,0,0,0,"87",2,"0","2","1","15875.79",11.15,63.43,40.65,0.25
"Ayacucho",2015,"35412","174","1","1",1,1,1,1,"64",2,"0","3","1","15875.79",11.15,63.43,40.65,1
"Ayacucho",2015,"35412","175","1","1",1,0,1,0,"42",3,"1","2","1","15875.79",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35412","176","1","2",1,1,0,1,"74",0,"0","2","2","12215.12",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35412","177","1","2",1,1,0,1,"35",2,"0","2","2","12215.12",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35439","3","1","2",1,0,0,0,"37",3,"1","1","1","28496.4",11.15,63.43,40.65,0.25
"Ayacucho",2015,"35439","13","1","1",0,0,0,0,"44",2,"0","2","2","25294.14",11.15,63.43,40.65,0
"Ayacucho",2015,"35439","38","1","1",0,0,0,0,"51",2,"1","1","2","25294.14",11.15,63.43,40.65,0
"Ayacucho",2015,"35439","53","1","1",1,0,1,0,"29",4,"1","1","1","28496.4",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35439","83","1","1",1,1,0,1,"53",0,"0","2","2","25294.14",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35439","92","1","1",0,0,0,1,"58",0,"1","3","2","25294.14",11.15,63.43,40.65,0.25
"Ayacucho",2015,"35439","115","1","3",0,0,0,1,"24",4,"1","6","1","28496.4",11.15,63.43,40.65,0.25
"Ayacucho",2015,"35439","126","1","1",1,1,0,1,"78",0,"0","3","2","25294.14",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35631","6","1","2",1,1,1,1,"76",2,"0","2","2","12215.12",11.15,63.43,40.65,1
"Ayacucho",2015,"35631","8","1","1",1,0,1,0,"39",2,"1","1","1","15875.79",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35631","139","1","1",1,1,1,1,"65",0,"1","5","2","12215.12",11.15,63.43,40.65,1
"Ayacucho",2015,"35631","140","1","1",1,0,0,1,"52",2,"1","2","2","12215.12",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35631","141","1","1",1,1,1,1,"48",2,"1","3","2","12215.12",11.15,63.43,40.65,1
"Ayacucho",2015,"35631","142","1","1",1,1,0,0,"51",2,"1","6","2","12215.12",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35631","148","1","1",1,1,1,1,"61",2,"1","2","1","15875.79",11.15,63.43,40.65,1
"Ayacucho",2015,"35631","152","1","2",1,1,0,1,"42",3,"1","2","1","15875.79",11.15,63.43,40.65,0.75
"Ayacucho",2015,"35631","155","1","2",1,0,0,1,"34",2,"0","2","2","12215.12",11.15,63.43,40.65,0.5
"Ayacucho",2015,"35631","156","1","1",1,0,0,0,"21",3,"1","1","2","12215.12",11.15,63.43,40.65,0.25
"Ayacucho",2015,"35631","157","1","1",1,1,1,1,"49",0,"1","5","2","12215.12",11.15,63.43,40.65,1
"Ayacucho",2015,"35631","158","1","2",1,1,1,1,"75",0,"0","2","2","12215.12",11.15,63.43,40.65,1
"Ayacucho",2019,NA,"7452","1","1",1,1,0,1,"78",3,"1","1","1","16665.39453125",8.35,52.34,39.92,0.75
"Ayacucho",2019,NA,"6242","1","1",1,0,1,0,"40",3,"1","5","1","9302.947265625",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"6329","1","1",0,0,1,1,"48",3,"1","2","1","27908.841796875",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"7434","1","1",1,0,0,1,"52",3,"1","2","2","16665.39453125",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"6694","1","1",0,1,0,1,"38",2,"1","5","2","18605.89453125",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"6313","1","1",0,0,0,0,"42",2,"1","1","1","18605.89453125",8.35,52.34,39.92,0
"Ayacucho",2019,NA,"7487","1","1",1,1,0,0,"29",3,"1","6","2","8332.697265625",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"7508","1","1",1,1,1,1,"64",5,"1","3","1","16665.39453125",8.35,52.34,39.92,1
"Ayacucho",2019,NA,"7475","1","1",1,0,0,1,"25",5,"1","6","1","8332.697265625",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"6751","1","2",1,0,0,1,"43",5,"1","6","2","18605.89453125",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"6363","1","1",0,0,0,0,"32",6,"1","1","1","18605.89453125",8.35,52.34,39.92,0
"Ayacucho",2019,NA,"6377","1","1",1,0,1,0,"46",3,"1","2","1","55817.68359375",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"7543","1","3",0,0,0,0,"41",6,"1","1","1","33330.7890625",8.35,52.34,39.92,0
"Ayacucho",2019,NA,"6783","1","1",0,0,0,1,"42",6,"1","6","2","18605.89453125",8.35,52.34,39.92,0.25
"Ayacucho",2019,NA,"6284","1","1",0,0,1,0,"67",3,"0","2","2","27908.841796875",8.35,52.34,39.92,0.25
"Ayacucho",2019,NA,"6715","1","1",1,0,0,1,"41",3,"1","1","1","27908.841796875",8.35,52.34,39.92,0.5
"Ayacucho",2019,NA,"6726","1","1",0,0,0,0,"34",6,"1","6","2","27908.841796875",8.35,52.34,39.92,0
"Ayacucho",2019,NA,"7460","1","1",1,0,0,0,"45",5,"1","6","2","8332.697265625",8.35,52.34,39.92,0.25
"Ayacucho",2019,NA,"6820","1","1",1,1,1,1,"54",2,"0","2","1","37211.7890625",8.35,52.34,39.92,1
"Ayacucho",2019,NA,"6794","1","3",0,0,0,0,"20",6,"1","6","1","9302.947265625",8.35,52.34,39.92,0
"Ayacucho",2019,NA,"7520","1","1",1,1,1,1,"52",3,"1","1","1","16665.39453125",8.35,52.34,39.92,1
"Ayacucho",2019,NA,"6404","1","4",0,0,0,0,"26",5,"1","6","1","46514.734375",8.35,52.34,39.92,0
"Ayacucho",2019,NA,"6763","1","2",1,0,0,0,"29",2,"0","1","2","18605.89453125",8.35,52.34,39.92,0.25
"Ayacucho",2019,NA,"6271","1","2",1,1,1,0,"69",2,"0","2","1","27908.841796875",8.35,52.34,39.92,0.75
"Cajamarca",2013,"04478","21","1","1",1,0,0,0,"37",2,"1","1","1","18566.4",6.8,56.3,24.7,0.25
"Cajamarca",2013,"04478","22","1","1",1,1,1,1,"35",2,"1","1","1","18566.4",6.8,56.3,24.7,1
"Cajamarca",2013,"04478","23","1","2",1,1,1,1,"60",0,"0","2","2","13449.29",6.8,56.3,24.7,1
"Cajamarca",2013,"04478","25","1","1",1,0,0,1,"31",2,"0","6","1","18566.4",6.8,56.3,24.7,0.5
"Cajamarca",2013,"04478","59","1","1",1,0,0,1,"42",3,"1","1","1","18566.4",6.8,56.3,24.7,0.5
"Cajamarca",2013,"04478","60","1","1",1,0,0,0,"43",2,"0","5","2","13449.29",6.8,56.3,24.7,0.25
"Cajamarca",2013,"04478","62","1","1",1,0,0,1,"28",4,"1","1","1","18566.4",6.8,56.3,24.7,0.5
"Cajamarca",2013,"04478","63","1","4",1,1,0,1,"19",3,"1","6","2","13449.29",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04478","64","1","1",0,0,0,0,"38",3,"1","6","2","13449.29",6.8,56.3,24.7,0
"Cajamarca",2013,"04478","65","1","3",0,0,0,1,"27",4,"0","1","2","13449.29",6.8,56.3,24.7,0.25
"Cajamarca",2013,"04478","67","1","6",0,1,1,1,"23",2,"1","6","1","18566.4",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04478","68","1","1",1,1,0,1,"54",2,"0","1","2","13449.29",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04703","44","1","1",1,1,1,1,"58",2,"1","1","1","20254.25",6.8,56.3,24.7,1
"Cajamarca",2013,"04703","45","1","4",0,0,0,0,"18",2,"1","5","2","14671.95",6.8,56.3,24.7,0
"Cajamarca",2013,"04703","46","1","1",1,1,1,1,"23",3,"1","1","1","20254.25",6.8,56.3,24.7,1
"Cajamarca",2013,"04703","47","1","1",0,0,0,0,"53",3,"1","1","1","20254.25",6.8,56.3,24.7,0
"Cajamarca",2013,"04703","49","1","1",1,1,0,0,"84",0,"0","3","1","20254.25",6.8,56.3,24.7,0.5
"Cajamarca",2013,"04703","50","1","1",1,1,1,0,"82",2,"1","3","2","14671.95",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04703","154","1","1",0,1,1,1,"27",2,"1","6","2","14671.95",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04703","155","1","2",1,1,1,1,"48",2,"1","1","2","14671.95",6.8,56.3,24.7,1
"Cajamarca",2013,"04703","157","1","1",1,1,1,0,"72",0,"1","1","1","20254.25",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04703","158","1","1",1,1,1,0,"46",2,"1","1","1","20254.25",6.8,56.3,24.7,0.75
"Cajamarca",2013,"04703","159","1","1",1,0,1,1,"42",2,"1","1","1","20254.25",6.8,56.3,24.7,0.75
"Cajamarca",2013,"05262","4","1","1",0,1,1,1,"31",3,"1","1","1","31680.08",6.8,56.3,24.7,0.75
"Cajamarca",2013,"05262","14","1","1",1,0,0,1,"37",2,"1","2","1","31680.08",6.8,56.3,24.7,0.5
"Cajamarca",2013,"05262","26","1","1",1,1,0,1,"36",3,"1","2","1","31680.08",6.8,56.3,24.7,0.75
"Cajamarca",2013,"05262","73","1","1",1,1,0,0,"51",5,"1","2","1","31680.08",6.8,56.3,24.7,0.5
"Cajamarca",2013,"05262","99","1","1",1,1,0,1,"20",3,"1","6","1","31680.08",6.8,56.3,24.7,0.75
"Cajamarca",2013,"05262","110","1","3",0,1,0,1,"22",4,"0","6","2","26055.71",6.8,56.3,24.7,0.5
"Cajamarca",2013,"05262","110","2","2",1,1,1,1,"23",3,"0","1","2","26055.71",6.8,56.3,24.7,1
"Cajamarca",2013,"05262","131","1","2",1,1,1,1,"55",2,"1","1","2","26055.71",6.8,56.3,24.7,1
"Cajamarca",2013,"05275","13","1","1",1,1,0,1,"79",2,"0","2","1","20254.25",6.8,56.3,24.7,0.75
"Cajamarca",2013,"05275","15","1","1",0,1,0,1,"35",2,"1","6","2","14671.95",6.8,56.3,24.7,0.5
"Cajamarca",2013,"05275","17","1","11",0,0,0,0,"19",3,"0","6","2","14671.95",6.8,56.3,24.7,0
"Cajamarca",2013,"05275","18","1","2",0,1,0,1,"38",2,"0","2","2","14671.95",6.8,56.3,24.7,0.5
"Cajamarca",2013,"05275","97","1","1",1,1,1,1,"66",2,"0","2","1","20254.25",6.8,56.3,24.7,1
"Cajamarca",2013,"05275","99","1","1",0,1,1,1,"58",2,"1","2","1","20254.25",6.8,56.3,24.7,0.75
"Cajamarca",2013,"05275","100","1","1",1,0,0,1,"65",2,"1","2","1","20254.25",6.8,56.3,24.7,0.5
"Cajamarca",2013,"05275","101","1","2",0,1,0,0,"35",2,"0","2","2","14671.95",6.8,56.3,24.7,0.25
"Cajamarca",2013,"05275","102","1","2",1,1,1,1,"30",2,"1","2","2","14671.95",6.8,56.3,24.7,1
"Cajamarca",2013,"05275","103","1","1",1,1,1,1,"37",3,"1","2","1","20254.25",6.8,56.3,24.7,1
"Cajamarca",2013,"05275","104","1","2",1,1,1,1,"37",0,"1","6","2","14671.95",6.8,56.3,24.7,1
"Cajamarca",2013,"05937","8","1","1",0,0,0,0,"35",5,"0","5","2","22798.74",6.8,56.3,24.7,0
"Cajamarca",2013,"05937","22","1","3",0,0,0,0,"33",5,"0","6","2","22798.74",6.8,56.3,24.7,0
"Cajamarca",2013,"05937","54","1","1",0,0,0,0,"45",4,"1","2","1","27720.07",6.8,56.3,24.7,0
